product_id|key|value
1101|Cpu|Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
1101|GPU|Apple GPU (5-core graphics)
1101|Internal memory|128GB
1101|Primary camera|48 MP F/1.8 24mm (Wide) 1.22μm Dual Pixel PDAF Sensor-Shift OIS 12 MP F/2.8 77mm (Telephoto) PDAF OIS 3X Optical Zoom 12 MP f/2.2 13mm 120?(Ultrawide) 1.4μm Dual Pixel PDAF Tof 3D Lidar Scanner (Depth)
1101|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
1101|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1101|Bluetooth|5.3 A2DP Le
1101|GPS|With Dual-Band A-Gps Glonass Galileo BDS QZSS
1101|USB|Lightning USB 2.0
1101|Fast Charging|50% in 30 min (Advertised)
1101|USB POWER DELIVERY|2.0
1101|Magsafe Wireless Charging|15W
1101|Qi magnetic Fast Wireless Charging|7.5w
1102|Mobile phone|iOS 17.0
1102|IP68 Waterproof (up to 6m for 30 min)|TRUE
1102|Apple Pay System|TRUE
1102|Ultra wide range support|TRUE
1102|Screen|6.1”Super Retina XDR Display
1102|Resolution|1179 x 2556 pixels
1102|Chipset|Apple A17 Pro (3 nm)
1102|Cpu|Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
1102|GPU|Apple GPU (5-core graphics)
1102|Internal memory|128GB
1102|Primary camera|48 MP F/1.8 24mm (Wide) 1.22μm Dual Pixel PDAF Sensor-Shift OIS 12 MP F/2.8 77mm (Telephoto) PDAF OIS 3X Optical Zoom 12 MP f/2.2 13mm 120?(Ultrawide) 1.4μm Dual Pixel PDAF Tof 3D Lidar Scanner (Depth)
1102|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
1102|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1102|Bluetooth|5.3 A2DP Le
1102|GPS|With Dual-Band A-Gps Glonass Galileo BDS QZSS
1102|USB|Lightning USB 2.0
1102|Fast Charging|50% in 30 min (Advertised)
1102|USB POWER DELIVERY|2.0
1102|Magsafe Wireless Charging|15W
1102|Qi magnetic Fast Wireless Charging|7.5w
1103|Mobile phone|iOS 17.0
1103|IP68 Waterproof (up to 6m for 30 min)|TRUE
1103|Apple Pay System|TRUE
1103|Ultra wide range support|TRUE
1103|Screen|6.1”Super Retina XDR Display
1103|Resolution|1179 x 2556 pixels
1103|Chipset|Apple A17 Pro (3 nm)
1103|Cpu|Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
1103|GPU|Apple GPU (5-core graphics)
1103|Internal memory|128GB
1103|Primary camera|48 MP F/1.8 24mm (Wide) 1.22μm Dual Pixel PDAF Sensor-Shift OIS 12 MP F/2.8 77mm (Telephoto) PDAF OIS 3X Optical Zoom 12 MP f/2.2 13mm 120?(Ultrawide) 1.4μm Dual Pixel PDAF Tof 3D Lidar Scanner (Depth)
1103|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
1103|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1103|Bluetooth|5.3 A2DP Le
1103|GPS|With Dual-Band A-Gps Glonass Galileo BDS QZSS
1103|USB|Lightning USB 2.0
1103|Fast Charging|50% in 30 min (Advertised)
1103|USB POWER DELIVERY|2.0
1103|Magsafe Wireless Charging|15W
1103|Qi magnetic Fast Wireless Charging|7.5w
1104|Mobile phone|iOS 17.0
1104|IP68 Waterproof (up to 6m for 30 min)|TRUE
1104|Apple Pay System|TRUE
1104|Ultra wide range support|TRUE
1104|Screen|6.1”Super Retina XDR Display
1104|Resolution|1179 x 2556 pixels
1104|Chipset|Apple A17 Pro (3 nm)
1104|Cpu|Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
1104|GPU|Apple GPU (5-core graphics)
1104|Internal memory|256GB
1104|Primary camera|48 MP F/1.8 24mm (Wide) 1.22μm Dual Pixel PDAF Sensor-Shift OIS 12 MP F/2.8 77mm (Telephoto) PDAF OIS 3X Optical Zoom 12 MP f/2.2 13mm 120?(Ultrawide) 1.4μm Dual Pixel PDAF Tof 3D Lidar Scanner (Depth)
1104|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
1104|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1104|Bluetooth|5.3 A2DP Le
1104|GPS|With Dual-Band A-Gps Glonass Galileo BDS QZSS
1104|USB|Lightning USB 2.0
1104|Fast Charging|50% in 30 min (Advertised)
1104|USB POWER DELIVERY|2.0
1104|Magsafe Wireless Charging|15W
1104|Qi magnetic Fast Wireless Charging|7.5w
1105|Mobile phone|iOS 17.0
1105|IP68 Waterproof (up to 6m for 30 min)|TRUE
1105|Apple Pay System|TRUE
1105|Ultra wide range support|TRUE
1105|Screen|6.1”Super Retina XDR Display
1105|Resolution|1179 x 2556 pixels
1105|Chipset|Apple A17 Pro (3 nm)
1105|Cpu|Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
1105|GPU|Apple GPU (5-core graphics)
1105|Internal memory|256GB
1105|Primary camera|48 MP F/1.8 24mm (Wide) 1.22μm Dual Pixel PDAF Sensor-Shift OIS 12 MP F/2.8 77mm (Telephoto) PDAF OIS 3X Optical Zoom 12 MP f/2.2 13mm 120?(Ultrawide) 1.4μm Dual Pixel PDAF Tof 3D Lidar Scanner (Depth)
1105|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
1105|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1105|Bluetooth|5.3 A2DP Le
1105|GPS|With Dual-Band A-Gps Glonass Galileo BDS QZSS
1105|USB|Lightning USB 2.0
1105|Fast Charging|50% in 30 min (Advertised)
1105|USB POWER DELIVERY|2.0
1105|Magsafe Wireless Charging|15W
1105|Qi magnetic Fast Wireless Charging|7.5w
1106|Mobile phone|iOS 17.0
1106|IP68 Waterproof (up to 6m for 30 min)|TRUE
1106|Apple Pay System|TRUE
1106|Ultra wide range support|TRUE
1106|Screen|6.7”Super Retina XDR Oled Display
1106|Resolution|1290 x 2796p
1106|Chipset|Apple A16 Bionic (4 nm)
1106|Cpu|Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard)
1106|GPU|Apple GPU (5-core graphics)
1106|Internal memory|128GB
1106|Primary camera|12 MP F/1.5 26mm (Wide) 1.9μm Dual Pixel PDAF Sensor-Shift OIS 12 MP F/2.4 13mm 120° (Ultrawide)
1106|Secondary camera|48 MP F/1.9 23mm (Wide) 1/3.6” PDAF SL 3D (Depth/Biometrics Sensor)
1106|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1106|Bluetooth|5.3 A2DP Le
1106|GPS|A-GPS GLONASS GALILEO BDS QZSS
1106|USB|Lightning USB 2.0
1106|Fast Charging|50% in 30 min (Advertised)
1106|USB POWER DELIVERY|2.0
1106|Magsafe Wireless Charging|15W
1106|Qi magnetic Fast Wireless Charging|7.5w
1107|Mobile phone|TRUE
1107|iOS 17.0|TRUE
1107|IP68 Waterproof (up to 6m for 30 min)|TRUE
1107|Apple Pay System|TRUE
1107|Ultra wide range support|TRUE
1107|Screen|6.1”Super Retina XDR OLED
1107|Resolution|1171 x 2556p
1107|Chipset|Apple A16 Bionic (4 nm)
1107|Cpu|Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
1107|GPU|Apple GPU (5-core graphics)
1107|Internal memory|128GB
1107|Primary camera|48 MP F/1.6 26mm (Wide) 1.0μm Dual Pixel PDAF Sensor-Shift OIS 12 MP f/2.4 13mm 120?(Ultrawide)
1107|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
1107|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1107|Bluetooth|5.3 A2DP Le
1107|GPS|A-GPS GLONASS GALILEO BDS QZSS
1107|USB|Type-C 2.0 DisplayPort
1107|Fast Charging|50% in 30 min (Advertised)
1107|USB POWER DELIVERY|2.0
1107|Magsafe Wireless Charging|15W
1107|Qi magnetic Fast Wireless Charging|7.5w
1108|Mobile phone|TRUE
1108|iOS 17.0|TRUE
1108|IP68 Waterproof (up to 6m for 30 min)|TRUE
1108|Apple Pay System|TRUE
1108|Ultra wide range support|TRUE
1108|Screen|6.1”Super Retina XDR OLED
1108|Resolution|1171 x 2556p
1108|Chipset|Apple A16 Bionic (4 nm)
1108|Cpu|Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
1108|GPU|Apple GPU (5-core graphics)
1108|Internal memory|256GB
1108|Primary camera|48 MP F/1.6 26mm (Wide) 1.0μm Dual Pixel PDAF Sensor-Shift OIS 12 MP f/2.4 13mm 120?(Ultrawide)
1108|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
1108|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1108|Bluetooth|5.3 A2DP Le
1108|GPS|A-GPS GLONASS GALILEO BDS QZSS
1108|USB|Type-C 2.0 DisplayPort
1108|Fast Charging|50% in 30 min (Advertised)
1108|USB POWER DELIVERY|2.0
1108|Magsafe Wireless Charging|15W
1108|Qi magnetic Fast Wireless Charging|7.5w
1109|Mobile phone|TRUE
1109|iOS 17.0|TRUE
1109|IP68 Waterproof (up to 6m for 30 min)|TRUE
1109|Apple Pay System|TRUE
1109|Ultra wide range support|TRUE
1109|Screen|6.7”Super Retina XDR Oled Display
1109|Resolution|1290 x 2796p
1109|Chipset|Apple A16 Bionic (4 nm)
1109|Cpu|Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard)
1109|GPU|Apple GPU (5-core graphics)
1109|Internal memory|128GB
1109|Primary camera|12 MP F/1.5 26mm (Wide) 1.9μm Dual Pixel PDAF Sensor-Shift OIS 12 MP F/2.4 13mm 120° (Ultrawide)
1109|Secondary camera|48 MP F/1.9 23mm (Wide) 1/3.6” PDAF SL 3D (Depth/Biometrics Sensor)
1109|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1109|Bluetooth|5.3 A2DP Le
1109|GPS|A-GPS GLONASS GALILEO BDS QZSS
1109|USB|Lightning USB 2.0
1109|Fast Charging|50% in 30 min (Advertised)
1109|USB POWER DELIVERY|2.0
1109|Magsafe Wireless Charging|15W
1109|Qi magnetic Fast Wireless Charging|7.5w
1110|Mobile phone|TRUE
1110|iOS 17.0|TRUE
1110|IP68 Waterproof (up to 6m for 30 min)|TRUE
1110|Apple Pay System|TRUE
1110|Ultra wide range support|TRUE
1110|Screen|6.1”Super Retina XDR OLED
1110|Resolution|1171 x 2556p
1110|Chipset|Apple A16 Bionic (4 nm)
1110|Cpu|Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
1110|GPU|Apple GPU (5-core graphics)
1110|Internal memory|256GB
1110|Primary camera|48 MP F/1.6 26mm (Wide) 1.0μm Dual Pixel PDAF Sensor-Shift OIS 12 MP f/2.4 13mm 120?(Ultrawide)
1110|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
1110|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1110|Bluetooth|5.3 A2DP Le
1110|GPS|A-GPS GLONASS GALILEO BDS QZSS
1110|USB|Type-C 2.0 DisplayPort
1110|Fast Charging|50% in 30 min (Advertised)
1110|USB POWER DELIVERY|2.0
1110|Magsafe Wireless Charging|15W
1110|Qi magnetic Fast Wireless Charging|7.5w
1111|Mobile phone|iOS 17.0
1111|IP68 waterproof|TRUE
1111|Apple Pay System|TRUE
1111|Ultra wide range support|TRUE
1111|Screen|6.7”Super Retina XDR Oled Display
1111|Resolution|1290 x 2796p
1111|Chipset|Apple A16 Bionic (4 nm)
1111|Cpu|Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard)
1111|GPU|Apple GPU (5-core graphics)
1111|Internal memory|128GB
1111|Primary camera|12 MP F/1.5 26mm (Wide) 1.9μm Dual Pixel PDAF Sensor-Shift OIS
1111|Secondary camera|48 MP F/1.9 23mm (Wide) 1/3.6” PDAF
1111|SL 3D|(Depth/Biometrics Sensor)
1111|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1111|Bluetooth|5.3 A2DP Le
1111|GPS|A-GPS GLONASS GALILEO BDS QZSS
1111|USB|Lightning USB 2.0
1111|Fast Charging|50% in 30 min (Advertised)
1111|USB POWER DELIVERY|2.0
1111|Magsafe Wireless Charging|15W
1111|Qi magnetic Fast Wireless Charging|7.5w
1112|Mobile phone|TRUE
1112|iOS 17.0|TRUE
1112|IP68 Waterproof (up to 6m for 30 min)|TRUE
1112|Apple Pay System|TRUE
1112|Ultra wide range support|TRUE
1112|Screen|6.1”Super Retina XDR OLED
1112|Resolution|1171 x 2556p
1112|Chipset|Apple A16 Bionic (4 nm)
1112|Cpu|Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
1112|GPU|Apple GPU (5-core graphics)
1112|Internal memory|128GB
1112|Primary camera|48 MP F/1.6 26mm (Wide) 1.0μm Dual Pixel PDAF Sensor-Shift OIS 12 MP f/2.4 13mm 120?(Ultrawide)
1112|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
1112|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1112|Bluetooth|5.3 A2DP Le
1112|GPS|A-GPS GLONASS GALILEO BDS QZSS
1112|USB|Type-C 2.0 DisplayPort
1112|Fast Charging|50% in 30 min (Advertised)
1112|USB POWER DELIVERY|2.0
1112|Magsafe Wireless Charging|15W
1112|Qi magnetic Fast Wireless Charging|7.5w
1113|Mobile phone|TRUE
1113|iOS|17.0
1113|IP68 Waterproof (up to 6m for 30 min)|TRUE
1113|Apple Pay System|TRUE
1113|Ultra wide range support|TRUE
1113|Screen|6.1”Super Retina XDR OLED
1113|Resolution|1171 x 2556p
1113|Chipset|Apple A16 Bionic (4 nm)
1113|Cpu|Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
1113|GPU|Apple GPU (5-core graphics)
1113|Internal memory|128GB
1113|Primary camera|48 MP F/1.6 26mm (Wide) 1.0μm Dual Pixel PDAF Sensor-Shift OIS 12 MP f/2.4 13mm 120?(Ultrawide)
1113|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
1113|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1113|Bluetooth|5.3 A2DP Le
1113|GPS|A-GPS GLONASS GALILEO BDS QZSS
1113|USB|Type-C 2.0 DisplayPort
1113|Fast Charging|50% in 30 min (Advertised)
1113|USB POWER DELIVERY|2.0
1113|Magsafe Wireless Charging|15W
1113|Qi magnetic Fast Wireless Charging|7.5w
1114|Mobile phone|TRUE
1114|iOS 17.0|TRUE
1114|IP68 Waterproof (up to 6m for 30 min)|TRUE
1114|Apple Pay System|TRUE
1114|Ultra wide range support|TRUE
1114|Screen|6.1”Super Retina XDR OLED
1114|Resolution|1171 x 2556p
1114|Chipset|Apple A16 Bionic (4 nm)
1114|Cpu|Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
1114|GPU|Apple GPU (5-core graphics)
1114|Internal memory|256GB
1114|Primary camera|48 MP F/1.6 26mm (Wide) 1.0μm Dual Pixel PDAF Sensor-Shift OIS 12 MP f/2.4 13mm 120?(Ultrawide)
1114|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
1114|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1114|Bluetooth|5.3 A2DP Le
1114|GPS|A-GPS GLONASS GALILEO BDS QZSS
1114|USB|Type-C 2.0 DisplayPort
1114|Fast Charging|50% in 30 min (Advertised)
1114|USB POWER DELIVERY|2.0
1114|Magsafe Wireless Charging|15W
1114|Qi magnetic Fast Wireless Charging|7.5w
1115|Mobile phone|iOS 17.0
1115|IP68 waterproof|TRUE
1115|Apple Pay System|TRUE
1115|Ultra wide range support|TRUE
1115|Screen|6.7”Super Retina XDR Oled Display
1115|Resolution|1290 x 2796p
1115|Chipset|Apple A16 Bionic (4 nm)
1115|Cpu|Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard)
1115|GPU|Apple GPU (5-core graphics)
1115|Internal memory|128GB
1115|Primary camera|12 MP F/1.5 26mm (Wide) 1.9μm Dual Pixel PDAF Sensor-Shift OIS 12 MP F/2.4 13mm 120° (Ultrawide)
1115|Secondary camera|48 MP F/1.9 23mm (Wide) 1/3.6” PDAF SL 3D (Depth/Biometrics Sensor)
1115|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1115|Bluetooth|5.3 A2DP Le
1115|GPS|A-GPS GLONASS GALILEO BDS QZSS
1115|USB|Lightning USB 2.0
1115|Fast Charging|50% in 30 min (Advertised)
1115|USB POWER DELIVERY|2.0
1115|Magsafe Wireless Charging|15W
1115|Qi magnetic Fast Wireless Charging|7.5w
1116|Mobile phone|iOS 16.0
1116|IP68 waterproof|TRUE
1116|Apple Pay System|TRUE
1116|Ultra wide range support|TRUE
1116|Screen|6.1”Super Retina XDR OLED
1116|Resolution|1170 x 2532p
1116|Chipset|Apple A15 bionic (5 nm)
1116|Cpu|Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard)
1116|GPU|Apple GPU (5-core graphics)
1116|Internal memory|128GB
1116|Primary camera|12 MP F/1.5 26mm (Wide) 1.9μm Dual Pixel PDAF Sensor-Shift OIS 12 MP f/2.4 13mm 120?(Ultrawide)
1116|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
1116|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1116|Bluetooth|5.3 A2DP Le
1116|GPS|A-GPS GLONASS GALILEO BDS QZSS
1116|USB|Lightning USB 2.0
1116|Fast Charging|50% in 30 min (Advertised)
1116|USB POWER DELIVERY|2.0
1116|Magsafe Wireless Charging|15W
1116|Qi magnetic Fast Wireless Charging|7.5w
1116|Battery capacity|3279mAh
1117|Mobile phone|iOS 17.0
1117|IP68 Waterproof (up to 6m for 30 min)|TRUE
1117|Apple Pay System|TRUE
1117|Ultra wide range support|TRUE
1117|Screen|6.1”Super Retina XDR OLED
1117|Resolution|1171 x 2556p
1117|Chipset|Apple A16 Bionic (4 nm)
1117|Cpu|Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
1117|GPU|Apple GPU (5-core graphics)
1117|Internal memory|128GB
1117|Primary camera|48 MP F/1.6 26mm (Wide) 1.0μm Dual Pixel PDAF Sensor-Shift OIS 12 MP f/2.4 13mm 120?(Ultrawide)
1117|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
1117|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
1117|Bluetooth|5.3 A2DP Le
1117|GPS|A-GPS GLONASS GALILEO BDS QZSS
1117|USB|Type-C 2.0 DisplayPort
1117|Fast Charging|50% in 30 min (Advertised)
1117|USB POWER DELIVERY|2.0
1117|Magsafe Wireless Charging|15W
1117|Qi magnetic Fast Wireless Charging|7.5w
1118|Mobile phone|TRUE
1118|iOS iOS 13  upgradable to iOS 13.1.2|TRUE
1118|Screen|6.1”Liquid Retina IPS
1118|Resolution|828 x 1792 pixels
1118|Embedded M11 Motion Coprocessor|TRUE
1118|Chipset|Apple A13 Bionic (7 nm+)
1118|Cpu|Hexa-core (2x2.65 GHz Lightning + 4X1.8 GHz Thunder)
1118|Internal memory|64GB RAM 4GB
1118|Primary camera|12 MP F/1.8 26mm (Wide) 1/2.55” 1.4μm Dual Pixel PDAF OIS 12 MP f/2.4 13mm (Ultrawide)
1118|Secondary camera|12 MP f/2.2 23mm (Wide) SL 3D camera
1118|Wi-fi|802.11 A/B/G/N/AC DUAL-BAND Hotspot
1118|Bluetooth|5.0 A2DP LE NFC
1118|GPS|with a-gps glonass galileo
1118|Battery|Li-ion 3110mAh
1119|Laptop|TRUE
1119|Display|14” (39.6cm)
1119|Resolution|(2880 x 1800) 3k OLED 120Hz 0.2ms 500 nits 16:10
1119|Processor|AMD RYZEN™ 9 8945HS 4GHz (24MB Cache Up to 5.2 GHz 8 Cores 16 Threads)
1119|Graphics|NVIDIA GEFORCE RTX 4050 6GB GDDR6
1119|RAM|16GB DDR5X
1119|Disk (storage)|1TB M.2 2280 PCIE GEN4 SSD
1119|Operating system|Windows 11 Home
1119|Wi-Fi 6e (802.11Ax) (Triple Band) 2*2 + Bluetooth 5.3|TRUE
1119|Gates|TRUE
1119|1x Type C USB 4 SUPPORT DISPLAYPORT / POWER DELIVERY|TRUE
1119|1x USB 3.2 Gen 2 Type-C Support Displaypor|TRUE
1119|2x USB 3.2 Gen 2 Type-A|TRUE
1119|1x Card Reader (MicroSD) (UHS-II)|TRUE
1119|1x HDMI 2.1 frl|TRUE
1119|1x 3.5mm Combo Audio Jack|TRUE
1119|Deported 3 microphones|TRUE
1119|Backlit chiclet keyboard 1-zone rgb|TRUE
1119|4X speakers (4-speaker (Dual Force Woofer) System with Smart Amplifier Technology)|TRUE
1119|Audio|Tech Ai noise -Canceling - Dolby Atmos
1119|Hi-Res Certification|TRUE
1119|Smart amp technology|TRUE
1119|Security Bios Administrator Password and User Password Protection|TRUE
1119|Battery|73whrs 4S1p 4-Cell Li-ion
1120|Laptop|TRUE
1120|Display|16” (40.6cm)
1120|Resolution|(1920 x 1200) WUXGA IPS 165Hz
1120|Processor|Intel Core i5-13450hx Processor 2.4 GHz (20m Cache Up to 4.6 GHz 10 Cores)
1120|Graphics|NVIDIA GEFORCE RTX 4050 LAPTOP GPU 6GB GDDR6
1120|Nvidia G-Sync|TRUE
1120|RAM|16GB DDR5
1120|Disk (storage)|1TB PCIE 4.0 NVME M.2 SSD
1120|Without an operating system|TRUE
1120|LAN 10/100/1000 Mbps|TRUE
1120|Wi-Fi 6e (802.11Ax) (Triple Band) 2*2 + Bluetooth 5.3|TRUE
1120|Gates|TRUE
1120|1x rj45 lan port|TRUE
1120|1x Thunderbolt 4 Support DisplayPort|TRUE
1120|1x USB 3.2 Gen 2 Type-C Support|TRUE
1120|1x HDMI 2.1 frl|TRUE
1120|1x 3.5mm Combo Audio Jack|TRUE
1120|720p HD camera|TRUE
1120|Deal microphone|TRUE
1120|Backlit Chiclet Keyboard 4-Zone RGB|TRUE
1120|Speaker|System with 2 speakers with Smart Amplifier Technology
1120|Audio|TRUE
1120|Tech ai noise-canceling|TRUE
1120|Dolby atmos|TRUE
1120|Hi-Res Certification|TRUE
1120|Ai noise-canceling technology|TRUE
1120|Smart amp technology|TRUE
1120|Security Bios Administrator Password and User Password Protection|TRUE
1120|Battery|90Whrs 4S1P 4-Cell Li-ion
1120|Quick filling|0-50% in 30 minutes
1121|Laptop|TRUE
1121|Display|16” (40.6cm)
1121|Resolution|(1920 x 1200) WUXGA IPS 165Hz
1121|Processor|Intel Core i5-13450hx Processor 2.4 GHz (20m Cache Up to 4.6 GHz 10 Cores)
1121|Graphics|NVIDIA GEFORCE RTX 4060 LAPTOP GPU 8GB GDDR6
1121|Nvidia G-Sync|TRUE
1121|RAM|16GB DDR5
1121|Disk (storage)|1TB PCIE 4.0 NVME M.2 SSD
1121|Without an operating system|TRUE
1121|LAN 10/100/1000 Mbps|TRUE
1121|Wi-Fi 6e (802.11Ax) (Triple Band) 2*2 + Bluetooth 5.3|TRUE
1121|Gates|TRUE
1121|1x rj45 lan port|TRUE
1121|1x Thunderbolt 4 Support DisplayPort|TRUE
1121|1x USB 3.2 Gen 2 Type-C Support|TRUE
1121|1x HDMI 2.1 frl|TRUE
1121|1x 3.5mm Combo Audio Jack|TRUE
1121|720p HD camera|TRUE
1121|Deal microphone|TRUE
1121|Backlit Chiclet Keyboard 4-Zone RGB|TRUE
1121|Speaker|System with 2 speakers with Smart Amplifier Technology
1121|Audio|TRUE
1121|Tech Ai noise-Canceling-Dolby Atmos  Hi-Res Certification|TRUE
1121|Ai noise-canceling technology|TRUE
1121|Dolby atmos|TRUE
1121|Smart amp technology|TRUE
1121|Security Bios Administrator Password and User Password Protection|TRUE
1121|Battery|90Whrs 4S1P 4-Cell Li-ion
1122|Laptop|TRUE
1122|Display|16” (40.6cm)
1122|Resolution|(1920 x 1200) WUXGA IPS 165Hz
1122|Processor|Intel Core i9-14900hx (36m cache up to 5.8 GHz 24 Cores)
1122|Graphics|NVIDIA GEFORCE RTX 4060 8GB GDDR6
1122|Nvidia G-Sync|TRUE
1122|RAM|16GB DDR5
1122|Disk (storage)|1TB PCIE 4.0 NVME M.2 SSD
1122|Without an operating system|TRUE
1122|LAN 10/100/1000 Mbps|TRUE
1122|Wi-Fi 6e (802.11Ax) (Triple Band) 2*2 + Bluetooth 5.3|TRUE
1122|Gates|TRUE
1122|1x rj45 lan port|TRUE
1122|1x Thunderbolt 4 Support DisplayPort|TRUE
1122|1x USB 3.2 Gen 2 Type-C Support Displayport / Power Delivery / G-Sync|TRUE
1122|2x USB 3.2 Gen 2 Type-A|TRUE
1122|1x HDMI 2.1 frl|TRUE
1122|1x 3.5mm Combo Audio Jack|TRUE
1122|720p HD camera|TRUE
1122|Deal microphone|TRUE
1122|Backlit Chiclet Keyboard 4-Zone RGB|TRUE
1122|Speaker|System with 2 speakers with Smart Amplifier Technology
1122|Audio|TRUE
1122|Tech Ai noise-Canceling-Dolby Atmos  Hi-Res Certification|TRUE
1122|Ai noise-canceling technology|TRUE
1122|Dolby atmos|TRUE
1122|Hi-Res Certification|TRUE
1122|Smart amp technology|TRUE
1122|Security Bios Administrator Password and User Password Protection|TRUE
1122|Battery|90Whrs 4S1P 4-Cell Li-ion
1123|Laptop|TRUE
1123|Display|17.3” (43.9cm)
1123|Resolution|(1920 x 1080) FHD IPS 360Hz
1123|Processor|AMD Rembrandt R7-H (TBD) R7-6800H
1123|Graphics|Nvidia GeForce RTX 3060 6GB
1123|Internal memory|16GB DDR5
1123|Memory|1TB SSD
1123|Without an operating system|TRUE
1123|LAN 10/100/1000/2500 Mbps|TRUE
1123|Wi-Fi/Bluetooth|Wi-Fi 6e (802.11Ax)+Bluetooth 5.2 (Dual Band) 2*2
1123|Gates|1 x RJ45 LAN Port 1 x USB 3.2 Gen 2 Type-C 1 x USB 3.2 Gen 2 Type-C Support Displayport/Power Delivery 2 x USB 3.2 Gen 1 Type-A // 1x 3.5mm Combo Audio Jack 1x HDMI 2.0B
1123|Lightened keyboard|4-Zone RGB
1123|Speakers|2-speaker system with smart amplifier technology
1123|Audio Tech|Ai noise-canceling technology
1123|Dolby atmos|TRUE
1123|Hi-Res Certification|TRUE
1123|Smart amp technology|TRUE
1123|Battery|90Whrs 4S1P 4-Cell Li-ion
1124|Laptop|TRUE
1124|Display|16” (40.6cm)
1124|Resolution|(1920 x 1200 wuxga) FHD+ IPS 165Hz 7ms
1124|Processor|Intel Core i7-13650HX Processor 2.6 GHz 24M Cache Up to 4.9 GHz 14 Cores: 6 P-Cores)
1124|Graphics|NVIDIA GEFORCE RTX 4050 6GB GDDR6
1124|Nvidia G-Sync|TRUE
1124|RAM|16GB DDR5
